n;cover time
1000;1469080
1000;2147642
1000;1092425
1000;1208417
1000;412705
1000;1755642
1000;882391
1000;776711
1000;3164076
1000;711449
1000;1494935
1000;764883
1000;2362247
1000;1214375
1000;1207522
1000;1461967
1000;666101
1000;1431948
1000;1280379
1000;1113203
1000;1298050
1000;472089
1000;3536301
1000;808385
1000;657731
1000;2816023
1000;443237
1000;1315069
1000;722910
1000;734958
1000;625192
1000;1182288
1000;576452
1000;715067
1000;2903607
1000;407525
1000;237938
1000;2137511
1000;1037174
1000;1388546
1000;623449
1000;2032041
1000;1249543
1000;1233754
1000;1167746
1000;407457
1000;1634309
1000;711271
1000;426143
1000;1623561
1000;660205
1000;2010682
1000;430374
1000;1180660
1000;623560
1000;406626
1000;1347598
1000;4494174
1000;599200
1000;922197
1000;3265190
1050;431253
1050;1074212
1050;1492501
1050;646849
1050;884038
1050;2521811
1050;642220
1050;938766
1050;749149
1050;1068751
1050;1138555
1050;931962
1050;475122
1050;1854121
1050;4381112
1050;964362
1050;924942
1050;594714
1050;2332043
1050;668935
1050;637764
1050;553073
1050;1895527
1050;1372131
1050;1428420
1050;1811427
1050;669323
1050;1610644
1050;250169
1050;1440023
1050;2405399
1050;1979995
1050;1487985
1050;1526754
1050;446102
1050;1184629
1050;2109832
1050;2405879
1050;1293129
1050;1164657
1050;2642781
1050;1216478
1050;1389680
1050;1214438
1050;856751
1050;3917786
1050;867636
1050;726642
1050;2160201
1050;2741211
1050;765061
1050;859952
1050;1623344
1050;1069193
1050;1810180
1050;900020
1050;574394
1050;1999426
1050;2362356
1050;1154686
1050;2179435
1050;2018818
1050;286483
1050;1991664
1050;634339
1050;779609
1050;1530652
1050;898977
1050;1356147
1050;1364199
1050;2069727
1050;1515901
1050;1721435
1050;2106146
1050;1031170
1050;2217322
1050;1330720
1050;805913
1050;2416598
1050;507603
1050;1461993
1050;4269120
1050;567761
1050;767667
1050;2385901
1050;349922
1050;223423
1050;873407
1050;690668
1050;2070786
1050;394347
1050;1013364
1050;1900541
1050;492263
1050;2642908
1050;729091
1050;1096195
1050;626436
1050;1363958
1050;957827
1100;1606486
1100;1123634
1100;1491349
1100;669513
1100;2041801
1100;1270931
1100;2106500
1100;456042
1100;612164
1100;1580457
1100;1539293
1100;1996832
1100;761316
1100;671305
1100;618218
1100;1202994
1100;728014
1100;860348
1100;2012285
1100;1104996
1100;1301045
1100;581382
1100;1815008
1100;1464129
1100;1453303
1100;1209583
1100;1044087
1100;593603
1100;2788291
1100;3329088
1100;1108689
1100;532127
1100;1164433
1100;3404283
1100;1170339
1100;1625393
1100;651287
1100;338904
1100;1044151
1100;748251
1100;2294276
1100;1906394
1100;2884006
1100;456983
1100;982117
1100;1163804
1100;499485
1100;1660526
1100;2449516
1100;1054650
1100;1118386
1100;289199
1100;1272836
1100;595568
1100;286980
1100;1030961
1100;1150578
1100;332406
1100;1434062
1100;1066236
1100;1428775
1100;2803248
1100;487521
1100;651461
1100;1351513
1100;533084
1100;2113111
1100;2724098
1100;703736
1100;794355
1100;2717237
1100;1169900
1100;1583572
1100;2510646
1100;508144
1100;1452338
1100;2333210
1100;2075282
1100;1549500
1100;3177590
1100;448741
1100;1682166
1100;1492869
1100;1306689
1100;1805439
1100;2843487
1100;1516572
1100;1632954
1100;1118037
1100;4744529
1100;1980501
1100;784735
1100;628680
1100;487800
1100;306253
1100;545377
1100;1952836
1100;923661
1100;848686
1100;1780580
1150;686275
1150;511698
1150;3496664
1150;721138
1150;1188677
1150;1101609
1150;1243850
1150;1665073
1150;1051085
1150;2715146
1150;323791
1150;1974200
1150;2374206
