n;cover time
1050;22143714
1050;89821596
1050;41390723
1050;129399575
1000;145446516
1050;103607785
1050;78463222
1000;243040832
1000;221408559
1000;253843681
1050;96640418
1050;56665890
1050;235711711
1050;59275382
1050;74011572
1050;64076832
1000;222982666
1050;34673987
1100;9850610
1050;46000983
1050;123411480
1000;229336742
1050;63835528
1050;69715350
1050;115639775
1000;180231241
1050;112143342
1100;17885733
1050;80759342
1050;44022706
1100;31304261
1100;20749746
1100;7195300
1100;8375990
1050;474865504
1050;165658514
1050;114076989
1050;286927404
1050;86622490
1050;160936016
1100;97429571
1000;296414900
1100;25885808
950;354663965
1100;76486088
1100;56693936
1050;148263667
1000;167450346
1100;13099293
1050;76688568
1100;112945853
1050;656471527
1100;30092126
1050;265379441
1000;292881050
1100;19491389
1100;5412286
1100;9560009
1100;49671257
1100;98452251
1050;302384662
1000;363561263
1050;214756758
1050;268496935
1100;326671308
1100;6134775
1100;229092976
1100;235312692
1100;52840423
1050;101946702
1100;50768689
1100;40765123
1100;127614165
1100;146981929
1100;82580904
1100;83846120
1000;309416357
1100;381667033
1100;86662911
1100;36814498
1100;206264918
1100;491959058
1100;65530021
1050;380646097
1100;64165110
1100;160126603
1100;28496241
1100;211876950
1050;126558519
1050;146622801
1050;220818752
1050;155923556
1050;195467546
1100;2749706
1050;143102236
1100;58377326
1100;35703309
1100;191934371
1100;22147325
1100;45264068
1100;283180293
1050;156668229
1050;208975616
1100;112151415
1000;283081560
1100;130349971
1050;444793260
1100;246280054
1100;19614018
1100;313692886
1050;250613037
1150;794972
1150;28281597
1100;142745629
1100;15937004
1100;282397982
1100;120573783
950;474511028
1100;248340475
1100;210131130
1100;118308969
1100;80743629
1100;95774164
1100;238226018
1100;121000911
1000;316113387
1150;15992599
1100;217675089
1100;126274563
1100;272910923
1100;186980924
1100;180005003
1100;158067489
1050;598547632
1100;164644278
1150;23082510
1000;321517060
1150;87598134
1150;28511902
1100;500514314
1100;77697594
1150;27744568
1100;104445882
1100;205468084
1150;174693221
1100;369843589
1150;10705996
1100;123215571
1150;239005466
1100;241240132
1100;532563771
1100;155896657
1150;43437537
1100;271957824
1100;514944552
1150;205343746
1150;124431662
1150;40295106
1100;621863837
1100;565963334
1100;150028533
1100;247673805
1100;194501207
1150;350724748
1150;11030794
1150;114975785
1150;145969118
1150;280888931
1150;8527155
1150;83832966
1150;157276986
1150;88377985
1100;147851808
1150;115197737
1150;3120134
1150;50483041
1150;286444574
1100;244322747
1150;198925188
1150;135511129
1000;465246069
1150;306727570
1150;269415776
1150;14155164
1150;34269069
1100;246742858
1150;290318822
1150;127059505
1150;77870158
1150;188311057
1100;291691707
1150;77233779
1150;117331066
1150;39024236
1150;15898093
1100;629222006
1150;34903652
1150;99105082
1150;153998538
1150;110005594
1150;69342090
1150;74003070
1150;7533559
1050;402568765
1150;26126062
1150;502354524
1100;539043549
1150;12694934
1150;224923676
1100;1162149558
1150;432846924
1100;236057485
1200;5411507
1150;43159062
1150;190109282
1150;71968601
1100;275198710
1150;82109667
1150;63394861
1100;289843500
1200;8949409
1150;289642745
1150;45518597
1100;697609749
1150;128811545
1200;5118072
1150;170397942
1200;18357513
1150;133839642
1050;445014721
1150;125770776
1200;9061256
1150;467491770
1100;269603039
1200;28907894
1150;236565003
1150;204120407
1150;296858168
1150;70325910
1200;88338168
1150;310860200
1200;76475006
1050;447842583
1150;575595021
1200;36231223
1200;3025970
1200;123407110
1150;146099094
1100;372299953
1200;56986353
1200;48756295
1200;147935866
1150;258698582
1050;455034120
950;850202979
1200;24367778
1200;14899152
1050;508206691
1200;58803941
1150;288309136
1200;28089469
1200;149904381
1200;28248443
1150;278305096
1200;47157715
1200;126342509
1000;608487580
1200;7988106
1200;110158024
1150;266411053
1150;305492070
1200;20254159
1200;178995952
1200;372799
1150;183430051
1150;339510972
1200;94833577
1150;565227421
1200;66439222
1150;321510013
1200;123662494
1200;49746856
1150;289938605
1200;60414288
1200;86908663
1150;492693546
1200;26816693
1150;469881436
1150;288001302
1150;172063649
1200;15877012
1200;54275304
1200;51126432
1200;83007746
1150;336436845
1200;103082660
1200;111298115
1200;312150732
1200;5574197
1150;310259711
1200;141742838
1100;519625742
1200;230375590
1150;377765487
1200;396930112
1100;460795528
1200;79830225
1200;284047137
1150;598708113
1200;18549068
1200;123793539
1150;694305662
1200;234786136
1200;104806577
1200;76814705
1200;192635115
1200;90533442
1200;76454644
1200;165714403
1200;298209432
1200;340137738
1200;69119577
1200;186118077
1200;85900221
1200;128688399
1200;157344579
1200;169006040
1150;538361023
1200;207656344
1200;283530845
1250;34113256
1200;252090094
1200;280663807
1250;82474865
1250;34279930
1200;415170278
1250;68763616
1200;399134590
1200;189003485
1200;341981945
1250;98996821
1200;317995541
1250;58815403
1150;654469005
1250;73292436
1250;154518247
1150;414854262
1200;395675873
1250;81890833
1200;240976030
1250;148585166
1200;210455362
1200;322887248
1250;190011310
1050;898259879
1200;389927281
1250;65084062
1250;117864984
1200;199250213
1200;368018632
1250;60085167
1200;375388576
1150;527096690
1250;79311907
1250;9993748
1250;73109006
1250;111862926
1250;95570128
1150;736926735
1200;497209211
1200;327075619
1250;203566782
1250;42275933
1250;225133322
1250;739165
1200;676399883
