n;cover time
1150;532381
1150;969963
1150;1288211
1150;1996975
1150;2622227
1150;793859
1150;5851409
1150;1618897
1150;1470647
1150;729005
1150;1398247
1150;1094877
1150;820829
1150;2152763
1150;398475
1150;2396415
1150;1112615
1150;1887125
1150;1055083
1150;464463
1150;3649989
1150;385013
1150;1390187
1150;1000449
1150;583375
1150;504393
1150;188995
1150;1021497
1150;588603
1150;471809
1150;1344499
1150;2215469
1150;4026977
1150;714215
1150;257903
1200;10179735
1200;1929447
1200;879501
1200;1411849
1200;261343
1200;1472513
1200;523691
1200;501473
1200;614875
1200;758075
1200;1273099
1200;1544001
1200;1385777
1200;943509
1200;963477
1200;447473
1200;200445
1200;2200473
1200;627263
1200;1482517
1200;448471
1200;2114829
1200;3757179
1200;1558993
1200;682167
1200;4711843
1200;263667
1200;2519355
1200;808065
1200;1891887
1200;1255615
1200;1288297
1200;934963
1200;1875845
1200;2381993
1200;328099
1200;933003
1200;1030179
1200;1156907
1200;556949
1200;1621493
1200;1585541
1200;2293065
1200;848109
1200;436301
1200;1877455
1200;4790049
1200;733059
1200;478495
1200;171807
1200;1116011
1200;1145019
1200;382957
1200;2855449
1200;672815
1200;671651
1200;462083
1200;687089
1200;1804399
1200;2666069
1200;813887
1200;1355193
1200;1578789
1200;671515
1200;1397761
1200;2528045
1200;2670481
1200;2843501
1200;272941
1200;880301
1200;1774347
1200;2757867
1200;2362953
1200;2188045
1200;882617
1200;539603
1200;3156569
1200;360241
1200;1281191
1200;362971
1200;455677
1200;310853
1200;3198161
1200;470933
1200;1380401
1200;2328001
1200;2992071
1200;4208833
1200;923597
1200;587403
1200;1439521
1200;1252513
1200;1114161
1200;497341
1200;1205469
1200;1496555
1200;675837
1200;960593
1200;2625591
1200;615533
1250;314801
1250;2366015
1250;980561
1250;1001907
1250;666831
1250;1874633
1250;865065
1250;2305277
1250;1044099
1250;617557
1250;1097249
1250;1031283
1250;726905
1250;977733
1250;982305
1250;564827
1250;3133191
1250;681257
1250;2132145
1250;3120213
1250;1652145
1250;1183973
1250;520029
1250;627923
1250;549063
1250;884897
1250;787359
1250;3273933
1250;3476219
1250;523345
1250;417519
1250;3001263
1250;257621
1250;2617989
1250;2000505
1250;1016105
1250;1880061
1250;1768467
1250;1173599
1250;622019
1250;1064841
1250;4197519
1250;2704873
1250;860387
1250;1196499
1250;3823369
1250;612401
1250;2188887
1250;473447
1250;753275
1250;441245
1250;2965419
1250;891813
1250;1442905
1250;2653907
1250;1115767
1250;500863
1250;1728219
1250;4098641
1250;2054033
1250;4333827
1250;435485
1250;1129361
1250;3774055
1250;193795
1250;2950321
1250;712613
1250;3703929
