n	czas	liczbaPorównań
4000	242498	16000000
4000	243136	16000000
4000	243127	16000000
4000	242330	16000000
4000	240342	16000000
4000	242285	16000000
4000	242502	16000000
4000	239990	16000000
4000	239783	16000000
4000	242670	16000000
4000	241551	16000000
4000	239976	16000000
4000	242199	16000000
4000	240864	16000000
4000	242569	16000000
4000	241388	16000000
4000	239915	16000000
4000	241556	16000000
4000	240202	16000000
4000	238834	16000000
4000	242222	16000000
4000	242418	16000000
4000	248016	16000000
4000	240114	16000000
4000	239899	16000000
4000	241003	16000000
4000	239843	16000000
4000	243309	16000000
4000	238736	16000000
4000	243841	16000000
4000	241969	16000000
4000	240442	16000000
4000	236894	16000000
4000	240794	16000000
4000	242621	16000000
4000	244873	16000000
4000	240503	16000000
4000	235400	16000000
4000	247256	16000000
4000	236193	16000000
4000	243312	16000000
4000	236373	16000000
4000	247525	16000000
4000	240397	16000000
4000	239920	16000000
4000	246748	16000000
4000	239898	16000000
4000	241901	16000000
4000	235023	16000000
4000	240634	16000000
4000	238635	16000000
4000	247187	16000000
4000	235025	16000000
4000	238894	16000000
4000	243515	16000000
4000	241167	16000000
4000	240831	16000000
4000	246133	16000000
4000	245851	16000000
4000	236062	16000000
4000	243079	16000000
4000	234130	16000000
4000	243019	16000000
4000	235557	16000000
4000	234284	16000000
4000	240874	16000000
4000	237533	16000000
4000	243368	16000000
4000	244005	16000000
4000	240615	16000000
4000	240392	16000000
4000	242052	16000000
4000	245356	16000000
4000	242997	16000000
4000	239477	16000000
4000	242508	16000000
4000	242211	16000000
4000	236578	16000000
4000	242136	16000000
4000	240929	16000000
4000	240292	16000000
4000	242362	16000000
4000	244726	16000000
4000	240551	16000000
4000	240363	16000000
4000	243227	16000000
4000	240621	16000000
4000	241534	16000000
4000	239340	16000000
4000	242518	16000000
4000	242130	16000000
4000	242196	16000000
4000	246287	16000000
4000	233962	16000000
4000	240344	16000000
4000	241567	16000000
4000	240187	16000000
4000	242306	16000000
4000	238198	16000000
4000	233644	16000000
4000	243273	16000000
4000	235154	16000000
4000	240902	16000000
4000	236128	16000000
4000	238544	16000000
4000	242532	16000000
4000	242624	16000000
4000	245408	16000000
4000	234309	16000000
4000	239983	16000000
4000	231635	16000000
4000	242990	16000000
4000	244589	16000000
4000	244580	16000000
4000	238443	16000000
4000	243071	16000000
4000	235794	16000000
4000	242632	16000000
4000	234614	16000000
4000	241845	16000000
4000	241859	16000000
4000	239862	16000000
4000	242560	16000000
4000	242965	16000000
4000	241687	16000000
4000	239012	16000000
4000	238341	16000000
4000	243785	16000000
4000	241190	16000000
4000	241065	16000000
4000	243370	16000000
4000	243667	16000000
4000	241690	16000000
4000	241269	16000000
4000	242718	16000000
4000	243089	16000000
4000	244444	16000000
4000	241308	16000000
4000	243809	16000000
4000	244695	16000000
4000	239894	16000000
4000	244702	16000000
4000	242131	16000000
4000	245462	16000000
4000	238944	16000000
4000	242392	16000000
4000	240200	16000000
4000	242723	16000000
4000	242676	16000000
4000	246054	16000000
4000	243846	16000000
4000	243596	16000000
4000	240023	16000000
4000	243416	16000000
4000	241485	16000000
4000	235639	16000000
4000	242581	16000000
4000	236594	16000000
4000	242597	16000000
4000	240387	16000000
4000	241217	16000000
4000	242058	16000000
4000	243564	16000000
4000	246770	16000000
4000	241668	16000000
4000	238241	16000000
4000	237328	16000000
4000	235884	16000000
4000	240559	16000000
4000	242953	16000000
4000	241139	16000000
4000	240335	16000000
4000	241147	16000000
4000	235095	16000000
4000	243114	16000000
4000	239073	16000000
4000	242569	16000000
4000	238678	16000000
4000	239684	16000000
4000	243327	16000000
4000	242401	16000000
4000	240246	16000000
4000	242488	16000000
4000	241801	16000000
4000	241866	16000000
4000	242556	16000000
4000	240590	16000000
4000	247826	16000000
4000	241094	16000000
4000	244229	16000000
4000	239374	16000000
4000	245101	16000000
4000	241906	16000000
4000	242565	16000000
4000	240624	16000000
4000	243901	16000000
4000	242217	16000000
4000	242224	16000000
4000	242242	16000000
4000	241199	16000000
4000	242353	16000000
4000	242897	16000000
4000	244325	16000000
4000	241649	16000000
4000	244962	16000000
4000	241993	16000000
4000	240768	16000000
4000	241883	16000000
4000	244752	16000000
4000	241435	16000000
4000	240050	16000000
4000	241870	16000000
4000	242053	16000000
4000	235729	16000000
4000	243002	16000000
4000	238024	16000000
4000	243040	16000000
4000	243096	16000000
4000	244417	16000000
4000	242048	16000000
4000	243154	16000000
4000	244640	16000000
4000	242079	16000000
4000	242615	16000000
4000	244005	16000000
4000	242196	16000000
4000	243989	16000000
4000	243214	16000000
4000	242868	16000000
4000	243770	16000000
4000	242466	16000000
4000	242392	16000000
4000	246809	16000000
4000	241039	16000000
4000	248625	16000000
4000	241178	16000000
4000	238633	16000000
4000	247300	16000000
4000	241857	16000000
4000	241473	16000000
4000	244092	16000000
4000	243382	16000000
4000	245601	16000000
4000	244085	16000000
4000	235694	16000000
4000	243540	16000000
4000	241760	16000000
4000	234974	16000000
4000	244817	16000000
4000	249247	16000000
4000	241967	16000000
4000	237704	16000000
4000	245318	16000000
4000	244125	16000000
4000	239862	16000000
4000	248241	16000000
4000	243519	16000000
4000	237067	16000000
4000	244149	16000000
4000	239749	16000000
4000	238925	16000000
4000	238437	16000000
4000	239411	16000000
4000	242076	16000000
4000	245270	16000000
4000	236121	16000000
4000	239913	16000000
4000	234263	16000000
4000	243502	16000000
4000	239908	16000000
4000	239081	16000000
4000	235268	16000000
4000	238370	16000000
4000	241134	16000000
4000	240157	16000000
4000	243724	16000000
4000	241019	16000000
4000	232554	16000000
4000	241692	16000000
4000	244537	16000000
4000	244166	16000000
4000	242380	16000000
4000	242288	16000000
4000	239463	16000000
4000	243110	16000000
4000	244383	16000000
4000	234263	16000000
4000	240368	16000000
4000	241717	16000000
4000	241175	16000000
4000	241587	16000000
4000	244107	16000000
4000	237440	16000000
4000	242108	16000000
4000	242414	16000000
4000	242134	16000000
4000	242904	16000000
4000	241373	16000000
4000	242702	16000000
4000	244022	16000000
4000	242999	16000000
4000	242581	16000000
4000	242966	16000000
4000	240594	16000000
4000	243399	16000000
4000	236456	16000000
4000	235100	16000000
4000	243454	16000000
4000	235734	16000000
4000	244662	16000000
4000	234648	16000000
4000	240876	16000000
4000	241910	16000000
4000	240152	16000000
4000	241355	16000000
4000	236225	16000000
4000	240327	16000000
4000	242050	16000000
4000	243218	16000000
4000	238687	16000000
4000	247898	16000000
4000	243745	16000000
4000	243811	16000000
4000	242779	16000000
4000	242529	16000000
4000	243817	16000000
4000	241790	16000000
4000	244242	16000000
4000	242487	16000000
4000	240316	16000000
4000	241772	16000000
4000	242018	16000000
4000	242929	16000000
4000	240943	16000000
4000	243503	16000000
4000	241386	16000000
4000	248211	16000000
4000	239554	16000000
4000	244240	16000000
4000	242994	16000000
4000	243801	16000000
4000	243810	16000000
4000	241911	16000000
4000	243200	16000000
4000	241846	16000000
4000	243925	16000000
4000	241924	16000000
4000	243414	16000000
4000	242651	16000000
4000	240411	16000000
4000	239333	16000000
4000	241582	16000000
4000	242888	16000000
4000	242864	16000000
4000	241574	16000000
4000	243163	16000000
4000	241845	16000000
4000	241302	16000000
4000	244980	16000000
4000	242704	16000000
4000	242820	16000000
4000	244426	16000000
4000	245495	16000000
4000	242644	16000000
4000	241563	16000000
4000	241817	16000000
4000	242696	16000000
4000	241394	16000000
4000	243818	16000000
4000	241005	16000000
4000	243222	16000000
4000	243103	16000000
4000	246721	16000000
4000	242466	16000000
4000	243985	16000000
4000	240412	16000000
4000	243379	16000000
4000	242359	16000000
4000	249457	16000000
4000	239566	16000000
4000	246539	16000000
4000	239993	16000000
4000	241693	16000000
4000	240694	16000000
4000	242231	16000000
4000	239382	16000000
4000	235842	16000000
4000	241396	16000000
4000	241494	16000000
4000	235302	16000000
4000	240369	16000000
4000	236667	16000000
4000	241625	16000000
4000	239668	16000000
4000	234238	16000000
4000	241408	16000000
4000	243166	16000000
4000	238642	16000000
4000	241380	16000000
4000	243937	16000000
4000	242578	16000000
4000	241517	16000000
4000	241620	16000000
4000	242733	16000000
4000	243555	16000000
4000	241804	16000000
4000	242084	16000000
4000	239962	16000000
4000	241050	16000000
4000	241134	16000000
4000	240364	16000000
4000	241392	16000000
4000	243011	16000000
4000	240581	16000000
4000	239750	16000000
4000	243729	16000000
4000	243365	16000000
4000	241246	16000000
4000	243267	16000000
4000	242883	16000000
4000	239267	16000000
4000	242404	16000000
4000	239371	16000000
4000	242123	16000000
4000	241870	16000000
4000	240104	16000000
4000	242864	16000000
4000	243137	16000000
4000	232550	16000000
4000	240665	16000000
4000	235610	16000000
4000	245553	16000000
4000	234042	16000000
4000	243115	16000000
4000	243343	16000000
4000	241685	16000000
4000	243956	16000000
4000	241478	16000000
4000	241712	16000000
4000	244616	16000000
4000	237022	16000000
4000	243737	16000000
4000	244618	16000000
4000	233664	16000000
4000	241395	16000000
4000	239669	16000000
4000	234835	16000000
4000	248620	16000000
4000	238015	16000000
4000	239151	16000000
4000	247538	16000000
4000	234979	16000000
4000	247750	16000000
4000	237595	16000000
4000	245214	16000000
4000	232573	16000000
4000	239927	16000000
4000	247563	16000000
4000	242580	16000000
4000	242154	16000000
4000	233515	16000000
4000	235168	16000000
4000	240153	16000000
4000	241044	16000000
4000	242701	16000000
4000	241911	16000000
4000	241662	16000000
4000	242443	16000000
4000	244864	16000000
4000	242644	16000000
4000	241944	16000000
4000	240667	16000000
4000	244516	16000000
4000	241972	16000000
4000	239601	16000000
4000	244022	16000000
4000	242850	16000000
4000	241919	16000000
4000	243542	16000000
4000	242110	16000000
4000	243666	16000000
4000	244151	16000000
4000	243884	16000000
4000	244150	16000000
4000	242774	16000000
4000	243893	16000000
4000	243108	16000000
4000	243362	16000000
4000	242808	16000000
4000	243734	16000000
4000	242335	16000000
4000	243052	16000000
4000	242985	16000000
4000	241790	16000000
4000	242212	16000000
4000	244306	16000000
4000	243760	16000000
4000	240563	16000000
4000	246236	16000000
4000	242294	16000000
4000	242474	16000000
4000	243069	16000000
4000	245846	16000000
4000	244098	16000000
4000	239679	16000000
4000	242680	16000000
4000	243815	16000000
4000	243690	16000000
4000	243483	16000000
4000	243413	16000000
4000	244149	16000000
4000	243745	16000000
4000	241639	16000000
4000	242321	16000000
4000	243480	16000000
4000	242183	16000000
4000	247607	16000000
4000	243549	16000000
4000	234302	16000000
4000	241069	16000000
4000	240860	16000000
4000	243626	16000000
4000	246595	16000000
4000	242924	16000000
4000	246769	16000000
4000	242708	16000000
4000	244557	16000000
4000	243618	16000000
4000	245664	16000000
4000	242910	16000000
4000	243114	16000000
4000	242848	16000000
4000	244133	16000000
4000	242713	16000000
4000	241280	16000000
4000	241360	16000000
4000	241337	16000000
4000	243444	16000000
4000	244249	16000000
4000	242773	16000000
4000	241375	16000000
4000	242166	16000000
4000	241230	16000000
4000	243122	16000000
4000	242369	16000000
4000	241936	16000000
4000	242372	16000000
4000	243390	16000000
4000	243481	16000000
4000	239884	16000000
4000	243198	16000000
4000	241699	16000000
4000	242976	16000000
4000	243441	16000000
4000	242499	16000000
4000	243045	16000000
4000	242514	16000000
4000	254176	16000000
4000	245850	16000000
4000	243416	16000000
4000	243712	16000000
4000	244752	16000000
4000	243175	16000000
4000	245476	16000000
4000	242658	16000000
4000	243410	16000000
4000	248913	16000000
4000	240988	16000000
4000	241325	16000000
4000	247760	16000000
4000	240627	16000000
4000	243505	16000000
4000	247022	16000000
4000	242976	16000000
4000	243503	16000000
4000	244699	16000000
4000	243805	16000000
4000	243573	16000000
4000	244960	16000000
4000	243576	16000000
4000	243017	16000000
4000	241753	16000000
4000	246643	16000000
4000	243101	16000000
4000	243917	16000000
4000	244602	16000000
4000	244464	16000000
4000	238074	16000000
4000	239880	16000000
4000	237192	16000000
4000	242737	16000000
4000	232079	16000000
4000	241981	16000000
4000	239838	16000000
4000	235539	16000000
4000	245285	16000000
4000	233647	16000000
4000	240653	16000000
4000	236536	16000000
4000	240218	16000000
4000	236072	16000000
4000	242893	16000000
4000	240478	16000000
4000	242517	16000000
4000	234398	16000000
4000	239464	16000000
4000	239767	16000000
4000	238574	16000000
4000	240981	16000000
4000	239409	16000000
4000	240034	16000000
4000	239524	16000000
4000	246896	16000000
4000	241561	16000000
4000	235854	16000000
4000	238324	16000000
4000	238342	16000000
4000	240854	16000000
4000	247810	16000000
4000	238447	16000000
4000	241382	16000000
4000	247400	16000000
4000	240346	16000000
4000	232682	16000000
4000	240641	16000000
4000	238499	16000000
4000	232493	16000000
4000	235796	16000000
4000	242647	16000000
4000	244861	16000000
4000	239097	16000000
4000	237140	16000000
4000	239338	16000000
4000	238456	16000000
4000	235597	16000000
4000	238841	16000000
4000	235021	16000000
4000	242784	16000000
4000	237828	16000000
4000	239255	16000000
4000	244304	16000000
4000	243381	16000000
4000	239053	16000000
4000	240542	16000000
4000	235203	16000000
4000	238603	16000000
4000	236835	16000000
4000	244555	16000000
4000	237620	16000000
4000	237494	16000000
4000	234591	16000000
4000	243076	16000000
4000	234886	16000000
4000	246281	16000000
4000	239195	16000000
4000	246577	16000000
4000	240131	16000000
4000	246026	16000000
4000	239730	16000000
4000	242597	16000000
4000	237419	16000000
4000	249433	16000000
4000	239094	16000000
4000	243363	16000000
4000	239662	16000000
4000	240488	16000000
4000	239863	16000000
4000	241114	16000000
4000	240340	16000000
4000	240863	16000000
4000	240726	16000000
4000	240561	16000000
4000	241679	16000000
4000	239922	16000000
4000	241837	16000000
4000	241457	16000000
4000	244909	16000000
4000	243661	16000000
4000	242120	16000000
4000	242492	16000000
4000	233779	16000000
4000	237950	16000000
4000	240510	16000000
4000	243660	16000000
4000	242224	16000000
4000	235427	16000000
4000	233896	16000000
4000	241931	16000000
4000	241675	16000000
4000	242112	16000000
4000	231667	16000000
4000	238375	16000000
4000	238848	16000000
4000	236635	16000000
4000	238000	16000000
4000	240625	16000000
4000	243175	16000000
4000	243549	16000000
4000	242851	16000000
4000	239048	16000000
4000	242425	16000000
4000	242490	16000000
4000	241551	16000000
4000	241304	16000000
4000	244232	16000000
4000	233383	16000000
4000	233783	16000000
4000	240571	16000000
4000	241723	16000000
4000	237826	16000000
5000	391376	25000000
5000	379550	25000000
5000	375429	25000000
5000	374959	25000000
5000	375446	25000000
5000	372744	25000000
5000	375116	25000000
5000	373081	25000000
5000	367488	25000000
5000	373552	25000000
5000	373549	25000000
5000	370447	25000000
5000	371033	25000000
5000	368995	25000000
5000	376096	25000000
5000	372895	25000000
5000	375749	25000000
5000	372164	25000000
5000	369001	25000000
5000	374927	25000000
5000	370074	25000000
5000	361756	25000000
5000	380156	25000000
5000	370788	25000000
5000	380030	25000000
5000	367242	25000000
5000	374596	25000000
5000	372488	25000000
5000	369165	25000000
5000	376758	25000000
5000	366385	25000000
5000	376857	25000000
5000	374183	25000000
5000	376191	25000000
5000	374212	25000000
5000	373403	25000000
5000	374022	25000000
5000	374430	25000000
5000	366532	25000000
5000	368908	25000000
5000	371705	25000000
5000	376856	25000000
5000	369979	25000000
5000	364849	25000000
5000	380159	25000000
5000	375765	25000000
5000	371005	25000000
5000	382812	25000000
5000	370120	25000000
5000	383141	25000000
5000	373449	25000000
5000	374899	25000000
5000	366214	25000000
5000	372652	25000000
5000	363043	25000000
5000	383707	25000000
5000	364399	25000000
5000	363891	25000000
5000	375235	25000000
5000	373671	25000000
5000	374751	25000000
5000	371620	25000000
5000	372647	25000000
5000	374160	25000000
5000	372130	25000000
5000	376145	25000000
5000	375344	25000000
5000	375516	25000000
5000	374961	25000000
5000	372969	25000000
5000	373655	25000000
5000	374143	25000000
5000	373100	25000000
5000	375819	25000000
5000	377441	25000000
5000	373418	25000000
5000	377044	25000000
5000	371254	25000000
5000	370893	25000000
5000	370978	25000000
5000	365981	25000000
5000	372038	25000000
5000	369750	25000000
5000	374745	25000000
5000	371649	25000000
5000	382857	25000000
5000	371523	25000000
5000	371850	25000000
5000	365150	25000000
5000	363713	25000000
5000	371191	25000000
5000	370730	25000000
5000	369840	25000000
5000	377915	25000000
5000	372753	25000000
5000	375161	25000000
5000	377345	25000000
5000	367877	25000000
5000	370888	25000000
5000	362220	25000000
5000	368994	25000000
5000	380621	25000000
5000	373572	25000000
5000	370482	25000000
5000	375591	25000000
5000	374139	25000000
5000	371310	25000000
5000	374919	25000000
5000	370210	25000000
5000	373031	25000000
5000	374633	25000000
5000	374935	25000000
5000	373785	25000000
5000	372611	25000000
5000	370870	25000000
5000	374031	25000000
5000	374597	25000000
5000	362711	25000000
5000	372829	25000000
5000	360857	25000000
5000	372616	25000000
5000	376923	25000000
5000	374461	25000000
5000	376878	25000000
5000	373955	25000000
5000	373742	25000000
5000	371701	25000000
5000	374536	25000000
5000	374204	25000000
5000	374934	25000000
5000	374691	25000000
5000	374225	25000000
5000	371600	25000000
5000	375078	25000000
5000	372498	25000000
5000	374537	25000000
5000	377852	25000000
5000	375371	25000000
5000	374066	25000000
5000	373962	25000000
5000	373827	25000000
5000	370698	25000000
5000	375770	25000000
5000	373397	25000000
5000	373726	25000000
5000	374528	25000000
5000	375314	25000000
5000	375035	25000000
5000	372525	25000000
5000	374064	25000000
5000	374400	25000000
5000	373386	25000000
5000	375269	25000000
5000	385137	25000000
5000	373585	25000000
5000	383577	25000000
5000	373669	25000000
5000	383716	25000000
5000	371293	25000000
5000	372516	25000000
5000	361087	25000000
5000	349806	25000000
5000	374364	25000000
5000	372086	25000000
5000	377920	25000000
5000	370477	25000000
5000	376717	25000000
5000	369637	25000000
5000	383594	25000000
5000	362534	25000000
5000	379010	25000000
5000	373777	25000000
5000	371073	25000000
5000	371433	25000000
5000	371409	25000000
5000	371774	25000000
5000	375302	25000000
5000	376114	25000000
5000	369156	25000000
5000	368705	25000000
5000	376143	25000000
5000	377673	25000000
5000	373226	25000000
5000	365337	25000000
5000	366096	25000000
5000	374949	25000000
5000	377276	25000000
5000	372589	25000000
5000	374078	25000000
5000	369235	25000000
5000	374442	25000000
5000	374312	25000000
5000	375417	25000000
5000	376155	25000000
5000	375212	25000000
5000	377884	25000000
5000	371814	25000000
5000	372289	25000000
5000	373356	25000000
5000	376236	25000000
5000	375057	25000000
5000	378581	25000000
5000	373588	25000000
5000	375606	25000000
5000	372509	25000000
5000	373257	25000000
5000	380364	25000000
5000	379280	25000000
5000	374941	25000000
5000	371007	25000000
5000	367448	25000000
5000	372422	25000000
5000	370942	25000000
5000	372742	25000000
5000	376603	25000000
5000	373347	25000000
5000	378659	25000000
5000	372212	25000000
5000	376416	25000000
5000	375747	25000000
5000	375475	25000000
5000	377196	25000000
5000	370107	25000000
5000	382033	25000000
5000	374611	25000000
5000	367538	25000000
5000	376097	25000000
5000	368727	25000000
5000	376757	25000000
5000	374023	25000000
5000	368812	25000000
5000	372879	25000000
5000	374348	25000000
5000	374698	25000000
5000	376070	25000000
5000	374313	25000000
5000	378909	25000000
5000	373929	25000000
5000	374331	25000000
5000	374410	25000000
5000	366585	25000000
5000	372780	25000000
5000	380599	25000000
5000	384436	25000000
5000	376187	25000000
5000	371354	25000000
5000	375170	25000000
5000	385459	25000000
5000	385937	25000000
5000	374019	25000000
5000	383684	25000000
5000	371619	25000000
5000	375141	25000000
5000	376115	25000000
5000	372019	25000000
5000	371322	25000000
5000	376614	25000000
5000	381797	25000000
5000	373403	25000000
5000	381863	25000000
5000	374264	25000000
5000	368725	25000000
5000	378024	25000000
5000	382871	25000000
5000	363488	25000000
5000	368213	25000000
5000	373418	25000000
5000	377563	25000000
5000	361806	25000000
5000	373206	25000000
5000	373690	25000000
5000	374771	25000000
5000	373112	25000000
5000	365279	25000000
5000	372816	25000000
5000	374971	25000000
5000	374451	25000000
5000	373893	25000000
5000	375452	25000000
5000	372083	25000000
5000	375007	25000000
5000	373878	25000000
5000	372718	25000000
5000	374728	25000000
5000	373614	25000000
5000	378188	25000000
5000	373076	25000000
5000	375068	25000000
5000	372506	25000000
5000	373796	25000000
5000	374626	25000000
5000	376136	25000000
5000	376834	25000000
5000	374880	25000000
5000	377295	25000000
5000	383940	25000000
5000	369341	25000000
5000	375088	25000000
5000	372968	25000000
5000	370843	25000000
5000	378269	25000000
5000	376032	25000000
5000	362934	25000000
5000	371124	25000000
5000	371974	25000000
5000	373759	25000000
5000	372555	25000000
5000	371981	25000000
5000	376977	25000000
5000	375147	25000000
5000	375815	25000000
5000	377652	25000000
5000	373677	25000000
5000	376411	25000000
5000	374076	25000000
5000	371289	25000000
5000	427703	25000000
5000	431413	25000000
5000	436180	25000000
5000	435023	25000000
5000	410903	25000000
5000	399166	25000000
5000	391420	25000000
5000	386416	25000000
5000	394621	25000000
5000	382059	25000000
5000	382982	25000000
5000	385262	25000000
5000	379506	25000000
5000	383715	25000000
5000	383262	25000000
5000	391551	25000000
5000	384630	25000000
5000	380863	25000000
5000	382550	25000000
5000	386597	25000000
5000	383123	25000000
5000	382369	25000000
5000	370194	25000000
5000	442362	25000000
5000	384254	25000000
5000	389888	25000000
5000	377139	25000000
5000	390654	25000000
5000	371134	25000000
5000	424768	25000000
5000	441514	25000000
5000	404418	25000000
5000	433141	25000000
5000	441822	25000000
5000	461697	25000000
5000	476858	25000000
5000	434218	25000000
5000	404968	25000000
5000	466361	25000000
5000	467799	25000000
5000	449605	25000000
5000	406784	25000000
5000	410499	25000000
5000	396079	25000000
5000	391454	25000000
5000	393123	25000000
5000	397949	25000000
5000	376688	25000000
5000	383849	25000000
5000	412450	25000000
5000	397362	25000000
5000	364180	25000000
5000	366900	25000000
5000	386179	25000000
5000	378178	25000000
5000	377428	25000000
5000	385550	25000000
5000	373267	25000000
5000	364119	25000000
5000	386206	25000000
5000	364808	25000000
5000	387220	25000000
5000	385372	25000000
5000	355391	25000000
5000	374631	25000000
5000	378187	25000000
5000	425074	25000000
5000	408920	25000000
5000	378042	25000000
5000	378202	25000000
5000	377467	25000000
5000	363192	25000000
5000	360266	25000000
5000	427738	25000000
5000	422071	25000000
5000	394621	25000000
5000	362210	25000000
5000	374877	25000000
5000	375834	25000000
5000	359748	25000000
5000	371632	25000000
5000	378728	25000000
5000	410831	25000000
5000	410997	25000000
5000	389275	25000000
5000	382130	25000000
5000	377802	25000000
5000	443290	25000000
5000	380400	25000000
5000	382640	25000000
5000	379951	25000000
5000	370593	25000000
5000	377210	25000000
5000	373190	25000000
5000	378013	25000000
5000	378654	25000000
5000	367487	25000000
5000	375784	25000000
5000	363841	25000000
5000	374307	25000000
5000	377200	25000000
5000	368270	25000000
5000	374174	25000000
5000	366605	25000000
5000	377552	25000000
5000	374210	25000000
5000	384088	25000000
5000	361178	25000000
5000	375254	25000000
5000	374588	25000000
5000	368307	25000000
5000	369780	25000000
5000	369350	25000000
5000	369831	25000000
5000	374184	25000000
5000	376275	25000000
5000	374929	25000000
5000	374332	25000000
5000	364826	25000000
5000	375860	25000000
5000	367051	25000000
5000	376637	25000000
5000	363548	25000000
5000	365789	25000000
5000	370071	25000000
5000	367019	25000000
5000	372863	25000000
5000	370074	25000000
5000	370342	25000000
5000	372480	25000000
5000	372342	25000000
5000	363189	25000000
5000	364629	25000000
5000	372754	25000000
5000	374184	25000000
5000	370889	25000000
5000	370588	25000000
5000	374389	25000000
5000	371423	25000000
5000	366350	25000000
5000	374500	25000000
5000	362209	25000000
5000	379106	25000000
5000	371394	25000000
5000	363625	25000000
5000	368338	25000000
5000	374172	25000000
5000	373766	25000000
5000	367016	25000000
5000	366697	25000000
5000	365744	25000000
5000	370086	25000000
5000	372311	25000000
5000	368586	25000000
5000	369956	25000000
5000	372830	25000000
5000	375646	25000000
5000	373836	25000000
5000	372177	25000000
5000	374666	25000000
5000	368047	25000000
5000	388923	25000000
5000	371126	25000000
5000	364961	25000000
5000	370207	25000000
5000	369745	25000000
5000	369842	25000000
5000	364466	25000000
5000	374834	25000000
5000	368120	25000000
5000	380537	25000000
5000	362866	25000000
5000	367399	25000000
5000	381871	25000000
5000	365013	25000000
5000	369099	25000000
5000	360753	25000000
5000	372369	25000000
5000	368958	25000000
5000	372168	25000000
5000	362421	25000000
5000	380534	25000000
5000	366700	25000000
5000	374595	25000000
5000	375649	25000000
5000	362447	25000000
5000	374187	25000000
5000	373366	25000000
5000	374765	25000000
5000	372085	25000000
5000	368601	25000000
5000	378392	25000000
5000	373877	25000000
5000	372771	25000000
5000	359894	25000000
5000	365110	25000000
5000	370669	25000000
5000	371078	25000000
5000	373339	25000000
5000	370115	25000000
5000	369377	25000000
5000	369623	25000000
5000	362234	25000000
5000	370355	25000000
5000	369300	25000000
5000	370318	25000000
5000	371999	25000000
5000	369377	25000000
5000	375210	25000000
5000	370702	25000000
5000	374586	25000000
5000	372471	25000000
5000	372915	25000000
5000	373591	25000000
5000	369266	25000000
5000	369629	25000000
5000	374421	25000000
5000	376826	25000000
5000	367898	25000000
5000	367289	25000000
5000	361853	25000000
5000	373174	25000000
5000	364105	25000000
5000	368995	25000000
5000	375643	25000000
5000	368362	25000000
5000	372786	25000000
5000	374279	25000000
5000	371035	25000000
5000	371787	25000000
5000	372667	25000000
5000	367185	25000000
5000	368571	25000000
5000	371933	25000000
5000	372956	25000000
5000	362899	25000000
5000	373416	25000000
5000	358990	25000000
5000	381598	25000000
5000	382634	25000000
5000	370143	25000000
5000	374335	25000000
5000	372851	25000000
5000	377667	25000000
5000	380844	25000000
5000	372247	25000000
5000	372193	25000000
5000	369082	25000000
5000	379090	25000000
5000	370312	25000000
5000	380011	25000000
5000	371260	25000000
5000	381195	25000000
5000	369409	25000000
5000	370295	25000000
5000	366063	25000000
5000	374878	25000000
5000	373486	25000000
5000	371602	25000000
5000	382202	25000000
5000	368389	25000000
5000	365472	25000000
5000	369291	25000000
5000	367203	25000000
5000	360408	25000000
5000	380819	25000000
5000	376192	25000000
5000	369641	25000000
5000	365575	25000000
5000	370983	25000000
5000	368986	25000000
5000	382349	25000000
5000	370311	25000000
5000	361968	25000000
5000	361666	25000000
5000	373165	25000000
5000	372023	25000000
5000	370690	25000000
5000	376560	25000000
5000	385611	25000000
5000	380049	25000000
5000	368450	25000000
5000	370655	25000000
5000	370871	25000000
5000	366297	25000000
5000	376158	25000000
5000	360308	25000000
5000	371701	25000000
5000	375806	25000000
5000	363878	25000000
5000	380965	25000000
5000	368225	25000000
5000	368628	25000000
5000	384434	25000000
5000	371684	25000000
5000	365692	25000000
5000	370105	25000000
5000	363401	25000000
5000	371831	25000000
5000	373060	25000000
5000	371994	25000000
5000	368514	25000000
5000	371283	25000000
5000	373724	25000000
5000	378458	25000000
5000	368684	25000000
5000	373572	25000000
5000	358816	25000000
5000	380586	25000000
5000	373598	25000000
5000	374289	25000000
5000	371154	25000000
5000	371080	25000000
5000	370522	25000000
5000	376505	25000000
5000	372850	25000000
5000	372021	25000000
5000	381260	25000000
5000	368325	25000000
5000	359234	25000000
5000	365878	25000000
5000	368912	25000000
5000	375427	25000000
5000	370991	25000000
5000	371893	25000000
5000	372537	25000000
5000	369867	25000000
5000	359512	25000000
5000	363092	25000000
5000	378296	25000000
5000	375114	25000000
5000	371805	25000000
5000	371572	25000000
5000	361382	25000000
5000	370602	25000000
5000	375345	25000000
5000	372237	25000000
5000	359127	25000000
5000	375221	25000000
5000	375884	25000000
5000	368541	25000000
5000	377019	25000000
5000	369889	25000000
5000	374876	25000000
5000	376512	25000000
5000	370013	25000000
5000	383021	25000000
5000	376324	25000000
5000	381982	25000000
5000	375214	25000000
5000	368744	25000000
5000	366052	25000000
5000	361129	25000000
5000	369015	25000000
5000	381745	25000000
5000	368731	25000000
5000	373510	25000000
5000	366677	25000000
5000	378643	25000000
5000	368720	25000000
5000	381141	25000000
5000	379167	25000000
5000	369319	25000000
5000	378583	25000000
5000	380167	25000000
5000	360482	25000000
5000	372433	25000000
5000	372875	25000000
5000	370764	25000000
5000	378269	25000000
5000	370487	25000000
5000	370812	25000000
