n;Bn;Un;Ln;Cn;Dn;Dn-Cn
92000;41;33805;8;1010645;1226239;215594
92000;122;33726;10;1138755;1488330;349575
92000;221;33759;7;1208066;1365346;157280
92000;229;34052;9;1017321;1554104;536783
92000;356;33789;7;962466;1370804;408338
92000;488;33802;9;1092438;1154685;62247
92000;114;33803;7;1015231;1354951;339720
92000;137;33824;8;1065089;1284763;219674
92000;752;33939;8;1185411;1671224;485813
92000;328;33661;8;1014647;1206228;191581
92000;655;33733;7;1061360;1326362;265002
92000;700;33781;7;1007149;1400790;393641
92000;161;33870;8;1080431;1491989;411558
92000;679;33857;8;1074807;1318335;243528
92000;189;33833;7;1347610;1410219;62609
92000;201;33695;8;1072564;1675326;602762
92000;330;33912;8;1319695;1439703;120008
92000;587;33886;8;993390;1286449;293059
92000;256;33693;9;1085684;1295571;209887
92000;477;34150;9;1091748;1316554;224806
92000;212;33716;7;1027966;1225096;197130
92000;57;34015;8;1109174;1656304;547130
92000;401;33881;8;962870;1268146;305276
92000;444;33976;7;1057252;1382548;325296
92000;231;33851;7;1139282;1312769;173487
92000;150;33904;8;1117504;1248767;131263
92000;413;33705;8;1253185;1375769;122584
92000;217;33711;8;887637;1273153;385516
92000;463;33897;8;1028717;1426653;397936
92000;393;33776;9;1338714;1424047;85333
92000;101;33886;7;1030405;1157961;127556
92000;626;33894;9;1146608;1260384;113776
92000;422;33865;8;1356579;1544657;188078
92000;532;33774;7;1445201;1481091;35890
92000;355;33943;8;1078255;1426391;348136
92000;156;33903;7;1005669;1231109;225440
92000;222;33899;7;1128261;1371710;243449
92000;677;33907;7;1123930;1234463;110533
92000;605;33915;7;911971;1326750;414779
92000;520;33996;8;1200223;1317689;117466
92000;461;33870;8;1294571;1324339;29768
92000;321;33864;7;1241011;1273195;32184
92000;411;33920;9;1010595;1303718;293123
92000;640;33834;7;1236198;1803208;567010
92000;348;33876;7;1227999;1286123;58124
92000;498;33840;8;999731;1494800;495069
92000;488;33796;8;1355374;1358277;2903
93000;212;34277;7;1071489;1716493;645004
93000;189;34081;9;1125876;1289626;163750
93000;403;34099;7;1198514;1227523;29009
93000;607;34202;7;1071862;1399211;327349
93000;206;34282;7;1077998;1266748;188750
93000;288;34188;8;1085270;1253118;167848
93000;229;34219;8;1480728;1746645;265917
93000;400;34151;7;1520360;1663821;143461
93000;144;34279;9;1256195;1333770;77575
93000;403;34156;9;1083477;1353035;269558
93000;329;34101;7;1114148;1242452;128304
93000;632;34213;8;1035061;1643189;608128
93000;141;34169;7;963213;1419212;455999
93000;275;34300;9;1090981;1272572;181591
93000;407;34173;10;1137123;1335652;198529
93000;411;34164;8;1118923;1602898;483975
93000;466;34290;9;1061327;1451708;390381
93000;883;34378;8;1199089;1360933;161844
93000;388;34209;8;1233164;1392196;159032
93000;17;34289;8;1058046;1452243;394197
93000;63;34166;7;1244566;1531501;286935
93000;428;34178;7;1128205;1239542;111337
93000;346;34149;7;1038612;1342403;303791
93000;717;34327;8;1085471;1420802;335331
93000;168;34223;8;1031857;1465929;434072
93000;287;34255;7;1080832;1466520;385688
93000;538;34334;8;1019025;1245929;226904
93000;420;34131;9;985773;1298293;312520
93000;378;34354;8;1105406;1574694;469288
93000;213;34182;7;1006626;1520560;513934
93000;203;33994;9;1013937;1292615;278678
93000;54;34176;9;1195266;1424019;228753
93000;497;34169;7;1179325;1264904;85579
93000;1013;34298;7;999310;1307254;307944
93000;421;34191;7;1285288;1549716;264428
93000;348;34207;9;1063138;1529223;466085
93000;504;34304;9;1036069;1392462;356393
93000;597;34256;8;1269834;1339451;69617
93000;453;34141;8;1027631;1233987;206356
93000;112;34158;8;1205655;1342676;137021
93000;688;34052;7;1047369;1359311;311942
93000;554;34286;7;1105959;1230721;124762
93000;417;34225;8;1316994;1435417;118423
93000;333;34084;8;1064513;1242852;178339
93000;384;34247;8;1021800;1503522;481722
93000;427;34283;8;1140986;1449126;308140
93000;400;34270;8;1071164;1261113;189949
93000;631;34275;9;1185134;1378797;193663
93000;425;34367;7;959443;1447356;487913
93000;854;34131;8;1030850;1368394;337544
94000;500;34620;9;1066786;1625726;558940
94000;357;34701;7;1099470;1595191;495721
94000;406;34720;8;1015417;1173944;158527
94000;1113;34457;8;955638;1349766;394128
94000;150;34636;7;1109544;1388924;279380
94000;352;34545;8;1235992;1313163;77171
94000;417;34497;8;1182949;1487188;304239
94000;487;34716;8;1075586;1354136;278550
94000;479;34686;8;1008135;1462336;454201
94000;559;34412;7;1226169;1301945;75776
94000;797;34487;8;1080754;1240922;160168
94000;428;34697;7;1241937;1435248;193311
94000;377;34647;7;1279531;1339806;60275
94000;405;34459;9;1063789;1609940;546151
94000;277;34755;7;1094535;1328677;234142
94000;243;34517;7;984961;1510954;525993
94000;538;34577;8;1213071;1507175;294104
94000;511;34560;7;1078146;1444889;366743
94000;358;34561;7;1014935;1340282;325347
94000;260;34558;7;1118982;1429988;311006
94000;264;34633;8;1246725;1332492;85767
94000;523;34572;8;1165095;1396021;230926
94000;310;34364;8;1199396;1459114;259718
94000;279;34613;7;1104269;1440195;335926
94000;870;34496;8;1052848;1435195;382347
94000;236;34518;7;1151341;1469855;318514
94000;368;34595;7;1053243;1332600;279357
94000;339;34640;7;1131525;1276888;145363
94000;226;34520;8;1197799;1288238;90439
94000;477;34520;7;1367905;1548550;180645
94000;223;34712;8;1111065;1179647;68582
94000;106;34632;7;1014166;1207121;192955
94000;594;34560;7;1030962;1189714;158752
94000;584;34469;7;1082253;1404403;322150
94000;68;34510;7;1063063;1307033;243970
94000;310;34491;7;988609;1371464;382855
94000;808;34478;7;1185133;1711890;526757
94000;419;34619;9;1280626;1334209;53583
94000;252;34563;8;1135886;1408647;272761
94000;677;34644;9;1219336;1401480;182144
94000;338;34562;7;986731;1375695;388964
94000;187;34489;8;1215103;1304468;89365
94000;481;34439;7;1131116;1513507;382391
94000;115;34562;8;1064050;1403912;339862
94000;645;34585;8;1247386;1422862;175476
94000;432;34638;8;1289335;1300238;10903
94000;252;34581;7;1002080;1239521;237441
94000;593;34630;8;979803;1458039;478236
94000;110;34652;7;1569173;1682987;113814
94000;77;34655;8;1283066;1448567;165501
95000;692;34884;7;1039130;1489830;450700
95000;219;34997;9;1134519;1248369;113850
95000;414;34986;8;1251699;1625544;373845
95000;74;35076;9;1405194;1459800;54606
95000;178;35031;7;1205472;1555309;349837
95000;316;34935;7;1066024;1285540;219516
95000;331;34915;8;1102204;1628054;525850
95000;661;34905;8;1420053;1621754;201701
95000;264;34895;7;1255495;1483131;227636
95000;538;34951;8;1018062;1313022;294960
95000;158;34888;7;1069953;1471008;401055
95000;117;34875;7;1139563;1194858;55295
95000;208;35007;9;1148353;1375783;227430
95000;694;35041;8;1120796;1318840;198044
95000;276;35037;8;1221330;1428901;207571
95000;521;34838;9;1149713;1247507;97794
95000;445;34928;7;971843;1340376;368533
95000;290;34900;8;1034554;1283857;249303
95000;294;34962;8;1026614;1346561;319947
95000;459;34980;7;1195661;1324054;128393
95000;640;34939;9;1148079;1425999;277920
95000;567;34863;8;999708;1333418;333710
95000;586;35069;7;1375959;1960880;584921
95000;715;34887;8;1089499;1367645;278146
95000;459;34894;9;1681572;1907059;225487
95000;526;34938;9;1069099;1207207;138108
95000;811;35047;8;1160630;1263976;103346
95000;485;34770;7;1106838;1371993;265155
95000;624;35186;9;1128345;1635163;506818
95000;296;34988;8;1197014;1469549;272535
95000;613;34829;7;1219336;1254633;35297
95000;490;34811;7;1166992;1276749;109757
95000;816;35083;8;1100225;1419097;318872
95000;221;34812;8;1156394;1315830;159436
95000;181;35034;7;1126264;1282980;156716
95000;1034;34900;7;1121666;1266622;144956
95000;319;34958;8;1093122;1234490;141368
95000;562;34940;8;1113311;1499656;386345
95000;193;35094;8;1253261;1574736;321475
95000;92;34877;9;902333;1392816;490483
95000;348;34944;8;1202227;1526950;324723
95000;1029;35073;7;1095171;1552884;457713
95000;561;35043;8;1139605;1360422;220817
95000;507;35044;10;1066256;1290898;224642
95000;430;34872;8;1068244;1282294;214050
95000;81;34818;8;1176384;1407963;231579
95000;421;34846;7;991839;1435553;443714
95000;198;34767;8;1064354;1258751;194397
95000;410;35033;9;1163827;1335970;172143
95000;384;34936;8;1277422;1604434;327012
96000;460;35415;7;1086596;1276155;189559
96000;821;35192;7;1076856;1314394;237538
96000;266;35404;8;1218593;1300225;81632
96000;171;35263;9;1103546;1314396;210850
96000;326;35252;9;1171878;1440419;268541
96000;560;35410;8;1150550;1443885;293335
96000;504;35450;8;1050273;1370871;320598
96000;473;35427;8;1175716;1286396;110680
96000;524;35461;9;1319840;1469987;150147
96000;745;35267;7;1472652;1486984;14332
96000;549;35325;8;1184834;1195109;10275
96000;349;35213;8;1225266;1464470;239204
96000;496;35397;8;1128345;1633510;505165
96000;578;35276;8;1077831;1611144;533313
96000;233;35226;7;1223127;1362807;139680
96000;433;35176;7;1142356;1403976;261620
96000;566;35232;7;1162580;1348588;186008
96000;695;35232;9;1294380;1604908;310528
96000;94;35409;9;1078706;1576120;497414
96000;400;35347;9;1204665;1479050;274385
96000;454;35326;9;1029621;1460676;431055
96000;273;35092;7;1107264;1416702;309438
96000;225;35316;8;1051526;1365403;313877
96000;317;35421;7;1164472;1406544;242072
96000;370;35450;7;1301276;1524961;223685
96000;524;35494;8;1030439;1330757;300318
96000;286;35230;9;1257239;1438539;181300
96000;231;35313;7;1095482;1401165;305683
96000;301;35308;7;991559;1550318;558759
96000;498;35186;8;1067762;1259640;191878
96000;158;35283;7;1182746;1429820;247074
96000;425;35374;9;1127272;1458005;330733
96000;293;35265;8;1176443;1408287;231844
96000;441;35337;8;1101938;1320329;218391
96000;1232;35141;8;1057784;1374982;317198
96000;322;35280;9;1175781;1560940;385159
96000;430;35238;7;1198924;1226232;27308
96000;328;35279;8;1149479;1337218;187739
96000;717;35370;8;1048721;1495661;446940
96000;520;35503;8;1151708;1277175;125467
96000;384;35289;9;1045045;1253509;208464
96000;215;35375;8;1256427;1454522;198095
96000;631;35167;7;1148791;1325320;176529
96000;332;35386;8;1020276;1786447;766171
96000;212;35117;8;1086893;1272165;185272
96000;792;35455;8;1249711;1300601;50890
96000;607;35346;8;1090931;1355691;264760
96000;709;35284;8;1131319;1465469;334150
96000;323;35244;7;1067054;1279397;212343
96000;371;35252;8;1185562;1507054;321492
97000;671;35499;8;1144727;1567028;422301
97000;198;35634;8;1158980;1420913;261933
97000;318;35786;9;1140073;1422231;282158
97000;233;35607;8;1135076;1589962;454886
97000;807;35799;9;1354950;1527594;172644
97000;598;35572;7;1134606;1489937;355331
97000;153;35775;7;1131968;1262166;130198
97000;273;35643;8;1098332;1359477;261145
97000;154;35543;10;1091742;1443891;352149
97000;789;35752;8;1290289;1496219;205930
97000;281;35524;8;1155706;1340261;184555
97000;232;35658;8;1203178;1364704;161526
97000;503;35630;7;1338697;1390987;52290
97000;262;35672;8;1283317;1584130;300813
97000;310;35672;7;1136515;1388866;252351
97000;657;35657;7;1018780;1411182;392402
97000;207;35536;7;1233725;1269013;35288
97000;688;35725;7;1034846;1322500;287654
97000;211;35543;7;1165710;1324014;158304
97000;258;35674;8;1081728;1425184;343456
97000;106;35549;8;1137768;1386102;248334
97000;497;35632;8;960943;1515147;554204
97000;538;35847;7;1347667;1432500;84833
97000;294;35592;7;1218476;1470259;251783
97000;509;35642;8;1051494;1355394;303900
97000;396;35749;7;1132454;1570912;438458
97000;408;35734;7;1074997;1247050;172053
97000;670;35623;8;1311970;1498794;186824
97000;642;35616;8;1144007;1332881;188874
97000;563;35742;8;1093332;1432236;338904
97000;200;35649;8;1430472;1484297;53825
97000;520;35469;8;1075982;1440136;364154
97000;169;35605;9;1424185;1491299;67114
97000;730;35787;8;1161766;1422582;260816
97000;289;35748;8;1126594;1789377;662783
97000;599;35632;8;1138905;1313763;174858
97000;161;35761;8;1167081;1463351;296270
97000;511;35611;7;1165803;1609924;444121
97000;250;35783;7;1120647;1346164;225517
97000;199;35502;8;1104044;1327266;223222
97000;202;35583;8;1824256;1856723;32467
97000;401;35582;8;1110283;1273682;163399
97000;152;35691;7;994330;1325864;331534
97000;177;35638;7;957680;1395137;437457
97000;237;35533;8;1086044;1525470;439426
97000;374;35679;8;1180905;1625698;444793
97000;195;35741;7;1273175;1445832;172657
97000;565;35638;7;1140547;1332800;192253
97000;235;35732;7;1169408;1481135;311727
97000;380;35668;7;1107350;1543171;435821
98000;561;36272;9;1353387;1375621;22234
98000;243;36099;8;1112360;1381749;269389
98000;576;36040;8;1189970;1292210;102240
98000;388;36187;8;1242299;1478566;236267
98000;313;36072;8;1195058;1331540;136482
98000;654;36217;9;1067235;1378141;310906
98000;312;36082;7;1437386;1845397;408011
98000;162;36035;9;1080399;1497125;416726
98000;440;36027;8;1105696;1359236;253540
98000;51;36007;8;1190863;1437288;246425
98000;309;35928;7;1158115;1594561;436446
98000;399;36088;9;1104969;1545828;440859
98000;770;35874;8;1435258;1514619;79361
98000;405;36141;8;1074457;1284750;210293
98000;238;36040;8;1230429;1401671;171242
98000;262;35996;8;1094969;1466775;371806
98000;182;36228;9;1255972;1382766;126794
98000;290;36076;7;1141974;1408244;266270
98000;524;35991;7;1151168;1319530;168362
98000;57;36188;7;1191674;1727947;536273
98000;569;36109;8;1422547;1612280;189733
98000;540;36041;8;1089769;1494010;404241
98000;481;36055;7;1129118;1373571;244453
98000;570;36012;8;1086571;1504509;417938
98000;1003;36008;8;982434;1382356;399922
98000;444;36136;8;1143558;1316760;173202
98000;103;36150;8;1106355;1552048;445693
98000;794;36132;8;1356212;1447541;91329
98000;192;36135;8;1273220;1366208;92988
98000;379;36052;7;1120693;1412966;292273
98000;161;36082;7;1186933;1472076;285143
98000;231;36028;7;1180583;1587295;406712
98000;651;35914;8;1130037;1448154;318117
98000;744;36138;8;1109611;1590936;481325
98000;206;36143;7;1242640;1431943;189303
98000;635;35923;8;1105805;1360664;254859
98000;651;35923;8;1127880;1429736;301856
98000;143;35969;7;1166418;1402972;236554
98000;379;35940;7;1387754;1490025;102271
98000;913;35991;8;1054786;1330043;275257
98000;411;36100;8;1025184;1517244;492060
98000;97;36121;7;1294577;1425292;130715
98000;188;36183;9;1155727;1329290;173563
98000;439;35938;9;1110514;1383713;273199
98000;449;36255;8;1112809;1323784;210975
98000;662;36066;7;1012002;1494185;482183
98000;526;35989;7;1503572;1596656;93084
98000;414;35997;8;1400742;1430841;30099
98000;432;35972;8;1210958;1403432;192474
98000;421;36207;9;1175542;1689461;513919
99000;316;36347;7;1125194;1528059;402865
99000;354;36396;8;1076393;1501936;425543
99000;388;36630;8;1111867;1651444;539577
99000;319;36456;7;1084494;1714116;629622
99000;413;36356;8;1071031;1424112;353081
99000;262;36405;7;1121681;1494188;372507
99000;185;36533;7;1153298;1232910;79612
99000;498;36499;9;1160565;1384769;224204
99000;182;36428;8;1150353;1373564;223211
99000;94;36453;7;1301293;1592351;291058
99000;169;36493;7;1070674;1435436;364762
99000;95;36349;8;1111200;1378009;266809
99000;435;36467;8;1161739;1403081;241342
99000;366;36352;7;1358477;1469721;111244
99000;484;36506;9;1276803;1533137;256334
99000;126;36540;7;1202113;1530051;327938
99000;626;36434;7;991397;1378341;386944
99000;563;36296;8;1044817;1425206;380389
99000;636;36464;8;1142709;1584162;441453
99000;193;36373;8;1265891;1513660;247769
99000;405;36641;8;1093537;1473298;379761
99000;43;36432;7;1008415;1316083;307668
99000;679;36482;9;1155321;1272612;117291
99000;289;36378;7;1019468;1552360;532892
99000;690;36274;9;1333494;1501435;167941
99000;271;36354;8;1480893;1487887;6994
99000;771;36406;7;1230649;1482799;252150
99000;345;36587;7;1074187;1315047;240860
99000;242;36558;7;1320083;1560135;240052
99000;105;36314;7;1194858;1345576;150718
99000;248;36626;7;1147032;1467428;320396
99000;643;36467;7;1201705;1465902;264197
99000;247;36381;8;1294716;1416776;122060
99000;261;36470;9;1311676;1390764;79088
99000;284;36256;8;1223525;1520461;296936
99000;217;36301;8;1105605;1428622;323017
99000;417;36493;9;1059786;1441419;381633
99000;414;36447;7;1301557;1448172;146615
99000;151;36223;8;1050085;1310126;260041
99000;335;36479;8;1155271;1407361;252090
99000;812;36447;8;1188582;1395345;206763
99000;148;36489;7;1223266;1468287;245021
99000;349;36421;8;1197317;1588468;391151
99000;200;36450;8;1215537;1512650;297113
99000;509;36400;9;1182929;1429702;246773
99000;343;36330;7;1194664;1709036;514372
99000;866;36415;8;1172833;1623435;450602
99000;170;36380;8;1386413;1595176;208763
99000;475;36504;7;1191984;1516781;324797
99000;264;36434;8;1175557;1347279;171722
100000;655;36957;9;1236069;1468757;232688
100000;138;36842;8;1193437;1558855;365418
100000;96;36804;8;1237637;1620262;382625
100000;396;36935;8;1093795;1422341;328546
100000;404;36696;8;1367689;1435096;67407
100000;412;36710;8;1164071;1427312;263241
100000;248;36709;8;1362911;1796834;433923
100000;283;36791;10;1249881;1335679;85798
100000;498;36806;7;1144850;1380965;236115
100000;179;36920;7;1176942;1495206;318264
100000;348;36833;8;1374446;1483152;108706
100000;245;36659;8;1180576;1431582;251006
100000;224;36775;9;1151800;1323123;171323
100000;360;36868;7;1322753;1424758;102005
100000;136;36860;8;1291164;1460414;169250
100000;66;36743;7;1442614;1590363;147749
100000;132;36683;9;1297965;1538433;240468
100000;497;36704;8;1193512;1353280;159768
100000;422;36757;8;1167747;1385669;217922
100000;370;36696;7;1167000;1505730;338730
100000;238;36761;7;1289431;1361163;71732
100000;236;36796;9;1065373;1562697;497324
100000;173;36765;8;1162294;1484827;322533
100000;134;36878;7;1088384;1317522;229138
100000;112;36825;8;1237799;1539874;302075
100000;275;36722;7;1089943;1493259;403316
100000;454;36826;8;993404;1245413;252009
100000;443;36881;8;1199124;1595655;396531
100000;526;36739;9;1098921;1335813;236892
100000;132;36874;8;1183222;1697628;514406
100000;368;36754;8;1105104;1468119;363015
100000;884;36916;7;1190754;1293086;102332
